userID,vendorID,rating
215,82,4
166,291,5
364,350,5
480,380,3
28,492,5
169,482,3
444,383,5
72,140,4
100,257,5
347,55,5
203,488,4
488,382,3
217,466,4
372,264,3
382,119,3
459,248,5
371,61,3
23,177,3
6,444,4
251,313,5
344,151,3
201,110,3
310,437,4
193,366,4
168,407,3
33,288,4
464,105,5
405,443,3
127,206,5
355,224,5
12,495,4
157,302,3
478,19,5
479,251,4
354,331,5
244,154,4
134,52,4
56,266,5
85,229,3
260,200,4
165,362,4
155,326,5
381,495,5
253,491,3
378,360,3
179,67,4
238,429,3
451,488,5
155,84,5
146,189,5
66,400,4
451,249,5
316,353,4
34,251,3
27,156,4
98,178,3
345,359,3
34,401,4
242,310,5
438,158,3
197,168,4
109,25,5
261,248,3
89,28,5
216,127,4
247,111,5
362,281,4
61,135,4
52,382,3
52,370,3
177,143,4
52,387,5
17,153,5
212,240,4
296,124,5
482,269,3
410,469,5
245,67,3
392,395,3
362,99,5
495,388,3
8,420,4
58,46,5
107,203,3
379,100,4
80,103,5
449,215,5
263,203,3
198,483,5
280,103,3
146,382,3
155,293,5
81,77,5
435,368,4
2,151,3
32,81,4
20,389,5
459,41,3
112,395,5
58,432,3
182,415,3
479,203,4
304,89,5
274,134,5
427,408,3
484,289,3
208,209,5
163,262,5
85,26,3
240,430,5
84,11,4
228,10,3
339,254,4
403,151,4
403,421,4
244,67,3
129,492,3
114,179,5
329,65,4
160,345,3
495,202,5
187,144,4
39,19,4
398,229,4
367,92,3
362,183,4
127,252,5
166,175,5
266,351,3
468,25,3
352,387,5
95,64,4
404,322,3
103,83,3
443,50,4
404,441,4
247,296,4
185,455,3
17,73,3
60,339,3
10,11,3
302,299,3
440,455,5
480,418,5
318,397,3
147,399,3
458,196,4
490,52,5
0,474,3
112,473,3
65,413,4
221,36,5
387,420,5
451,7,5
354,188,3
397,254,3
244,178,4
295,231,3
476,484,4
490,387,4
442,225,4
352,300,4
406,129,3
222,214,5
3,191,4
330,418,4
41,408,3
212,39,4
489,242,3
75,376,3
124,462,3
343,389,5
5,45,3
209,284,4
182,2,4
312,347,4
391,471,4
326,218,5
461,243,3
470,134,4
172,232,4
10,336,3
455,192,4
8,417,4
248,267,4
175,96,3
312,229,5
90,175,3
28,472,5
294,139,4
201,288,5
321,33,4
362,396,5
337,1,5
15,321,3
338,27,4
475,99,5
296,2,3
383,216,3
327,366,5
231,31,3
146,179,4
315,198,4
10,412,5
380,342,5
412,208,3
35,199,5
379,149,5
19,220,3
66,473,5
423,62,3
59,341,5
134,432,3
258,497,3
125,443,5
248,430,4
113,132,5
100,1,4
474,67,4
457,364,4
67,450,3
95,226,4
480,219,5
324,234,3
381,219,5
161,87,4
356,415,5
132,266,4
258,34,3
172,65,4
156,219,5
258,347,4
482,491,4
69,29,3
467,361,5
281,275,3
420,417,3
362,193,3
392,75,5
212,233,3
248,302,3
155,239,4
418,383,5
65,281,3
398,204,4
429,217,4
146,124,4
163,129,5
234,260,5
489,151,5
182,294,4
389,234,5
157,326,3
435,365,5
448,18,5
286,94,4
115,367,3
346,424,5
309,479,4
297,367,5
222,235,4
123,79,3
129,225,5
476,331,3
364,20,4
21,4,5
374,207,4
368,99,3
351,257,3
423,496,4
415,122,5
389,238,5
242,187,3
27,378,3
342,9,3
19,108,4
306,337,3
366,232,3
19,428,5
209,363,4
312,364,4
350,425,4
49,288,4
406,184,5
323,440,5
343,194,5
28,360,4
481,438,5
13,445,3
163,30,5
388,198,3
349,157,4
178,435,4
69,245,3
254,443,5
256,347,3
26,205,3
160,58,5
237,374,5
375,274,4
319,499,3
285,496,5
343,146,3
282,29,4
415,41,5
251,36,4
233,330,5
338,20,5
318,424,3
26,214,5
467,372,3
229,223,3
60,0,3
369,424,4
225,173,4
176,499,5
120,141,3
327,318,3
47,157,4
61,402,5
281,364,3
302,55,3
444,33,4
475,163,3
40,133,5
414,348,5
174,325,5
160,397,4
163,1,5
104,118,3
331,370,3
297,294,4
470,84,4
175,455,5
182,283,5
169,354,4
378,301,5
66,364,3
157,370,3
240,301,4
342,451,5
190,364,5
63,371,5
378,397,3
465,263,4
259,196,3
78,288,4
436,102,4
156,287,3
95,262,4
398,367,4
341,160,3
217,480,4
402,388,5
450,64,4
21,246,3
164,363,4
95,57,5
233,329,3
254,180,5
327,360,5
105,380,5
492,250,3
498,226,5
468,62,4
140,484,5
295,449,4
87,403,3
379,342,5
297,119,3
221,80,5
215,237,5
321,55,4
289,182,4
156,134,3
234,271,3
104,28,3
412,315,5
393,402,3
285,37,3
299,473,3
405,499,4
129,258,3
142,494,5
425,312,4
33,315,3
244,342,3
495,351,3
354,132,4
339,122,5
199,395,4
299,279,3
94,441,5
254,256,4
415,401,5
213,428,5
29,372,4
168,350,3
258,408,5
346,206,5
33,101,5
100,483,4
354,124,4
69,386,5
477,458,3
246,33,4
462,190,3
196,34,3
131,220,5
439,201,5
98,277,4
13,305,3
328,226,5
88,5,3
65,202,5
68,59,4
137,14,3
151,441,5
170,138,5
114,126,5
484,425,4
371,164,3
59,216,5
265,497,3
483,39,5
129,427,5
41,166,3
100,373,3
497,447,5
370,312,4
273,415,3
344,263,4
486,44,5
250,44,5
409,471,3
302,160,5
235,284,3
384,171,3
360,141,3
374,400,4
395,112,4
236,228,5
471,465,5
28,343,3
141,65,3
334,326,3
55,254,5
263,103,5
177,419,5
134,10,3
131,425,5
23,159,5
130,263,4
97,310,5
26,250,5
272,128,4
228,424,4
97,343,4
72,170,5
175,226,3
460,49,3
362,21,4
93,337,5
457,83,4
34,171,4
283,237,5
485,87,4
58,337,5
107,116,3
281,140,4
188,491,3
496,401,5
238,308,4
334,326,3
165,280,4
62,132,3
417,233,3
115,344,4
436,185,5
426,241,3
271,411,5
88,456,3
134,243,5
310,490,3
498,297,5
439,240,4
25,384,4
326,270,5
141,261,5
349,395,5
14,488,5
248,396,5
300,1,4
316,23,5
162,357,5
18,11,4
395,254,4
324,495,3
261,498,4
304,428,4
439,451,5
358,289,4
106,398,3
462,54,3
4,396,4
331,335,3
259,197,5
385,77,4
309,438,5
72,146,5
463,93,4
96,130,5
436,366,3
392,448,3
343,285,3
362,360,3
421,200,3
229,359,3
44,43,3
212,350,3
59,33,4
444,289,4
74,117,3
374,423,4
417,428,4
136,249,3
105,459,5
281,249,4
348,266,4
288,194,4
170,306,4
491,291,5
376,207,3
421,23,3
413,330,5
203,44,5
97,183,3
464,122,3
148,321,5
188,52,3
286,418,5
14,377,3
324,385,4
379,151,3
85,375,3
121,397,5
242,418,5
418,218,5
269,40,4
262,141,3
381,220,4
302,299,3
152,219,5
457,404,5
308,216,3
419,469,4
41,168,3
445,432,4
405,239,5
116,385,4
477,131,4
209,423,4
317,368,4
274,374,4
244,236,3
373,490,3
320,378,3
44,275,3
425,177,5
161,473,3
73,54,3
277,128,5
405,455,3
40,67,5
111,479,5
224,437,5
133,149,4
35,50,3
127,14,3
83,89,3
159,383,5
175,67,5
77,430,4
278,234,3
248,463,5
91,308,4
105,247,5
161,283,5
16,172,4
151,141,5
398,477,3
445,345,4
70,280,4
432,170,5
371,41,3
70,470,4
290,341,3
20,211,3
310,74,3
459,391,5
79,172,5
160,90,5
362,237,5
326,333,5
304,20,3
344,389,5
72,192,4
405,433,4
174,239,3
149,97,4
125,341,3
268,51,5
216,396,5
251,295,5
410,327,4
130,23,3
85,39,3
391,103,3
370,106,5
298,321,3
173,74,5
35,42,3
423,131,4
31,129,5
441,173,3
468,480,5
25,428,4
401,496,4
372,100,4
317,308,5
145,192,4
118,174,4
76,404,4
61,226,3
95,26,4
387,304,5
344,293,4
0,176,3
183,495,3
187,213,4
363,424,4
369,114,5
465,217,3
348,219,4
76,356,5
33,319,5
167,10,5
91,304,5
46,442,4
71,453,4
140,437,5
409,105,4
484,413,5
494,136,4
325,5,4
437,473,3
353,416,3
478,69,5
22,29,4
494,236,5
129,383,3
335,438,4
108,198,4
88,41,3
282,201,3
44,488,5
473,428,4
149,422,3
489,366,5
483,186,3
320,151,3
330,196,4
412,323,4
313,332,3
125,24,3
126,493,5
320,329,5
409,71,5
423,350,3
5,425,4
380,392,5
430,36,5
286,30,3
180,374,5
176,397,3
148,259,3
392,400,4
94,271,3
69,411,5
424,207,4
33,365,3
406,50,3
454,171,4
40,465,5
499,207,3
368,122,3
29,239,4
132,293,3
95,302,4
330,451,4
88,456,4
336,330,5
228,284,3
88,93,3
466,251,3
332,254,5
13,449,3
416,104,4
169,91,4
206,65,5
298,24,4
453,5,4
271,119,5
57,74,5
9,82,4
410,147,5
166,285,5
146,13,3
453,393,4
366,499,3
490,416,4
227,172,5
141,365,5
47,199,5
15,389,5
102,249,5
291,367,4
169,297,5
347,373,5
122,418,3
96,420,5
353,129,5
426,449,3
200,7,3
199,452,4
239,359,5
81,383,5
112,483,4
41,199,3
470,99,3
499,176,3
306,189,4
295,60,4
340,419,3
100,250,3
186,37,3
4,146,5
311,300,5
162,74,5
266,84,3
383,119,5
478,94,5
103,17,4
416,183,4
324,208,3
58,160,5
403,382,4
179,75,3
390,29,3
191,352,3
14,236,4
379,432,3
289,346,3
21,452,5
178,282,4
474,75,3
340,95,5
66,145,3
98,287,5
154,35,4
372,477,5
42,277,3
154,409,5
368,10,4
74,22,3
290,401,4
316,195,4
239,147,3
320,53,4
36,99,3
418,40,4
289,223,4
18,443,4
112,184,5
357,497,4
294,495,5
256,60,5
454,211,4
491,463,4
279,87,5
484,83,3
211,369,4
361,407,3
398,95,3
231,7,4
412,450,3
78,272,3
353,50,4
236,101,5
454,389,3
109,286,5
64,499,4
420,100,3
1,343,3
398,2,3
331,409,5
272,386,5
134,195,4
316,100,5
205,324,4
52,89,4
470,360,3
377,2,4
455,439,5
118,110,4
238,381,3
392,229,3
323,333,5
137,412,5
120,194,5
313,221,5
255,256,4
338,11,3
493,122,4
111,142,3
316,330,5
333,124,3
335,262,5
434,40,5
293,261,5
413,109,4
361,369,5
55,361,5
262,0,3
12,8,5
181,391,3
425,446,3
270,233,4
406,22,5
356,163,4
153,191,5
0,489,3
282,472,4
207,95,5
157,340,4
334,427,4
67,414,3
185,326,4
274,310,3
478,149,4
83,438,4
171,94,5
164,273,3
8,72,5
351,473,5
65,247,3
321,11,5
398,376,3
2,413,4
116,295,5
201,278,5
232,139,5
137,299,5
114,442,3
385,205,4
262,355,3
357,257,5
205,156,4
219,258,3
55,471,5
98,320,3
86,344,5
222,416,4
287,182,4
385,38,3
404,244,4
143,181,3
113,181,4
416,238,3
31,231,3
358,221,5
453,225,5
115,64,3
193,89,3
98,431,4
201,490,5
486,95,3
11,270,3
216,489,3
421,356,5
104,10,4
261,123,5
365,32,3
80,28,5
478,150,5
64,18,4
28,30,5
354,353,5
264,293,5
95,79,4
406,478,3
79,307,4
80,446,4
287,419,5
190,81,3
130,229,3
225,25,4
242,318,4
208,10,5
336,53,5
231,461,3
415,478,3
331,66,4
90,108,4
139,62,5
99,436,3
123,269,5
243,472,4
3,13,4
393,445,3
41,419,5
172,488,5
418,395,4
117,228,3
37,301,3
47,286,3
357,137,4
339,115,3
441,105,5
179,392,5
400,213,3
418,61,5
161,58,5
471,157,3
143,4,4
330,5,3
92,307,4
450,367,3
153,142,5
293,78,3
245,125,5
127,195,4
175,454,4
273,460,4
9,282,3
93,269,4
134,457,3
298,225,5
406,145,5
186,111,4
401,48,5
150,112,5
487,16,3
388,314,3
438,191,3
485,48,4
102,85,5
241,217,5
456,445,4
331,95,3
92,257,5
453,264,5
83,129,5
203,293,5
152,44,5
61,421,4
293,172,4
251,262,4
86,18,5
27,43,4
180,265,5
234,400,5
288,170,5
140,250,4
379,20,4
329,278,4
236,488,5
113,151,4
477,431,5
113,431,5
308,44,4
159,303,5
186,123,3
356,441,5
63,78,4
497,316,4
276,209,3
340,204,3
197,60,3
321,233,3
85,480,3
373,397,3
97,119,3
232,247,3
110,70,5
305,273,4
383,491,5
29,402,4
317,279,3
259,146,4
350,120,5
112,217,5
229,93,5
162,104,5
465,386,5
91,203,3
375,170,5
199,63,5
136,461,5
367,491,4
226,432,3
415,126,4
79,417,4
489,377,3
93,167,3
299,324,3
32,171,3
480,399,3
358,136,5
13,249,3
149,265,3
233,90,3
379,178,3
187,374,4
496,307,4
71,273,4
429,407,4
356,315,4
272,189,3
8,137,5
466,403,5
225,459,5
162,202,5
334,368,4
96,8,5
271,49,5
130,207,4
255,428,5
105,450,3
414,437,3
94,60,4
